beach_name,collection_date,site_name,e_coli,Date,is_outlier
Marie Curtis Park East Beach,2024-07-30,32,30,2024-07-30,Normal
Marie Curtis Park East Beach,2024-07-30,31,60,2024-07-30,Normal
Marie Curtis Park East Beach,2024-07-30,30,60,2024-07-30,Normal
Sunnyside Beach,2024-07-30,18,40,2024-07-30,Normal
Sunnyside Beach,2024-07-30,17,100,2024-07-30,Normal
Sunnyside Beach,2024-07-30,20,10,2024-07-30,Normal
Sunnyside Beach,2024-07-30,21,30,2024-07-30,Normal
Sunnyside Beach,2024-07-30,19,150,2024-07-30,Normal
Sunnyside Beach,2024-07-30,22,10,2024-07-30,Normal
Marie Curtis Park East Beach,2024-07-29,29,100,2024-07-29,Normal
Marie Curtis Park East Beach,2024-07-29,33,90,2024-07-29,Normal
Marie Curtis Park East Beach,2024-07-29,32,230,2024-07-29,Normal
Marie Curtis Park East Beach,2024-07-29,31,70,2024-07-29,Normal
Marie Curtis Park East Beach,2024-07-29,30,10,2024-07-29,Normal
Sunnyside Beach,2024-07-29,18,200,2024-07-29,Normal
Sunnyside Beach,2024-07-29,17,140,2024-07-29,Normal
Sunnyside Beach,2024-07-29,20,10,2024-07-29,Normal
Sunnyside Beach,2024-07-29,21,10,2024-07-29,Normal
Sunnyside Beach,2024-07-29,19,30,2024-07-29,Normal
Sunnyside Beach,2024-07-29,22,10,2024-07-29,Normal
Marie Curtis Park East Beach,2024-07-28,29,250,2024-07-28,Normal
Marie Curtis Park East Beach,2024-07-28,33,30,2024-07-28,Normal
Marie Curtis Park East Beach,2024-07-28,32,10,2024-07-28,Normal
Marie Curtis Park East Beach,2024-07-28,31,80,2024-07-28,Normal
Marie Curtis Park East Beach,2024-07-28,30,250,2024-07-28,Normal
Sunnyside Beach,2024-07-28,18,70,2024-07-28,Normal
Sunnyside Beach,2024-07-28,17,120,2024-07-28,Normal
Sunnyside Beach,2024-07-28,20,20,2024-07-28,Normal
Sunnyside Beach,2024-07-28,21,40,2024-07-28,Normal
Sunnyside Beach,2024-07-28,19,70,2024-07-28,Normal
Sunnyside Beach,2024-07-28,22,30,2024-07-28,Normal
Marie Curtis Park East Beach,2024-07-27,29,130,2024-07-27,Normal
Marie Curtis Park East Beach,2024-07-27,33,80,2024-07-27,Normal
Marie Curtis Park East Beach,2024-07-27,32,110,2024-07-27,Normal
Marie Curtis Park East Beach,2024-07-27,31,110,2024-07-27,Normal
Marie Curtis Park East Beach,2024-07-27,30,150,2024-07-27,Normal
Sunnyside Beach,2024-07-27,18,70,2024-07-27,Normal
Sunnyside Beach,2024-07-27,17,90,2024-07-27,Normal
Sunnyside Beach,2024-07-27,20,40,2024-07-27,Normal
Sunnyside Beach,2024-07-27,21,70,2024-07-27,Normal
Sunnyside Beach,2024-07-27,19,100,2024-07-27,Normal
Sunnyside Beach,2024-07-27,22,50,2024-07-27,Normal
Marie Curtis Park East Beach,2024-07-26,29,180,2024-07-26,Normal
Marie Curtis Park East Beach,2024-07-26,33,120,2024-07-26,Normal
Marie Curtis Park East Beach,2024-07-26,32,130,2024-07-26,Normal
Marie Curtis Park East Beach,2024-07-26,31,120,2024-07-26,Normal
Marie Curtis Park East Beach,2024-07-26,30,140,2024-07-26,Normal
Sunnyside Beach,2024-07-26,18,430,2024-07-26,Normal
Sunnyside Beach,2024-07-26,17,420,2024-07-26,Normal
Sunnyside Beach,2024-07-26,20,1000,2024-07-26,Normal
Sunnyside Beach,2024-07-26,21,1000,2024-07-26,Normal
Sunnyside Beach,2024-07-26,19,480,2024-07-26,Normal
Sunnyside Beach,2024-07-26,22,450,2024-07-26,Normal
Marie Curtis Park East Beach,2024-07-25,29,50,2024-07-25,Normal
Marie Curtis Park East Beach,2024-07-25,33,50,2024-07-25,Normal
Marie Curtis Park East Beach,2024-07-25,32,80,2024-07-25,Normal
Marie Curtis Park East Beach,2024-07-25,31,80,2024-07-25,Normal
Marie Curtis Park East Beach,2024-07-25,30,40,2024-07-25,Normal
Sunnyside Beach,2024-07-25,18,900,2024-07-25,Normal
Sunnyside Beach,2024-07-25,17,880,2024-07-25,Normal
Sunnyside Beach,2024-07-25,20,120,2024-07-25,Normal
Sunnyside Beach,2024-07-25,21,780,2024-07-25,Normal
Sunnyside Beach,2024-07-25,19,790,2024-07-25,Normal
Sunnyside Beach,2024-07-25,22,590,2024-07-25,Normal
Marie Curtis Park East Beach,2024-07-24,29,10,2024-07-24,Normal
Marie Curtis Park East Beach,2024-07-24,33,50,2024-07-24,Normal
Marie Curtis Park East Beach,2024-07-24,32,110,2024-07-24,Normal
Marie Curtis Park East Beach,2024-07-24,31,40,2024-07-24,Normal
Marie Curtis Park East Beach,2024-07-24,30,90,2024-07-24,Normal
Sunnyside Beach,2024-07-24,18,20,2024-07-24,Normal
Sunnyside Beach,2024-07-24,17,90,2024-07-24,Normal
Sunnyside Beach,2024-07-24,20,110,2024-07-24,Normal
Sunnyside Beach,2024-07-24,21,240,2024-07-24,Normal
Sunnyside Beach,2024-07-24,19,140,2024-07-24,Normal
Sunnyside Beach,2024-07-24,22,50,2024-07-24,Normal
Marie Curtis Park East Beach,2024-07-23,29,10,2024-07-23,Normal
Marie Curtis Park East Beach,2024-07-23,33,10,2024-07-23,Normal
Marie Curtis Park East Beach,2024-07-23,32,10,2024-07-23,Normal
Marie Curtis Park East Beach,2024-07-23,31,20,2024-07-23,Normal
Marie Curtis Park East Beach,2024-07-23,30,10,2024-07-23,Normal
Sunnyside Beach,2024-07-23,18,80,2024-07-23,Normal
Sunnyside Beach,2024-07-23,17,160,2024-07-23,Normal
Sunnyside Beach,2024-07-23,20,20,2024-07-23,Normal
Sunnyside Beach,2024-07-23,21,10,2024-07-23,Normal
Sunnyside Beach,2024-07-23,19,90,2024-07-23,Normal
Sunnyside Beach,2024-07-23,22,50,2024-07-23,Normal
Marie Curtis Park East Beach,2024-07-22,29,10,2024-07-22,Normal
Marie Curtis Park East Beach,2024-07-22,33,20,2024-07-22,Normal
Marie Curtis Park East Beach,2024-07-22,32,10,2024-07-22,Normal
Marie Curtis Park East Beach,2024-07-22,31,10,2024-07-22,Normal
Marie Curtis Park East Beach,2024-07-22,30,10,2024-07-22,Normal
Sunnyside Beach,2024-07-22,18,100,2024-07-22,Normal
Sunnyside Beach,2024-07-22,17,180,2024-07-22,Normal
Sunnyside Beach,2024-07-22,20,100,2024-07-22,Normal
Sunnyside Beach,2024-07-22,21,30,2024-07-22,Normal
Sunnyside Beach,2024-07-22,19,130,2024-07-22,Normal
Sunnyside Beach,2024-07-22,22,80,2024-07-22,Normal
Marie Curtis Park East Beach,2024-07-21,29,90,2024-07-21,Normal
Marie Curtis Park East Beach,2024-07-21,33,50,2024-07-21,Normal
Marie Curtis Park East Beach,2024-07-21,32,30,2024-07-21,Normal
Marie Curtis Park East Beach,2024-07-21,31,80,2024-07-21,Normal
Marie Curtis Park East Beach,2024-07-21,30,60,2024-07-21,Normal
Sunnyside Beach,2024-07-21,18,90,2024-07-21,Normal
Sunnyside Beach,2024-07-21,17,150,2024-07-21,Normal
Sunnyside Beach,2024-07-21,20,70,2024-07-21,Normal
Sunnyside Beach,2024-07-21,21,150,2024-07-21,Normal
Sunnyside Beach,2024-07-21,19,90,2024-07-21,Normal
Sunnyside Beach,2024-07-21,22,150,2024-07-21,Normal
Marie Curtis Park East Beach,2024-07-20,29,110,2024-07-20,Normal
Marie Curtis Park East Beach,2024-07-20,33,60,2024-07-20,Normal
Marie Curtis Park East Beach,2024-07-20,32,70,2024-07-20,Normal
Marie Curtis Park East Beach,2024-07-20,31,70,2024-07-20,Normal
Marie Curtis Park East Beach,2024-07-20,30,40,2024-07-20,Normal
Sunnyside Beach,2024-07-20,18,110,2024-07-20,Normal
Sunnyside Beach,2024-07-20,17,90,2024-07-20,Normal
Sunnyside Beach,2024-07-20,20,50,2024-07-20,Normal
Sunnyside Beach,2024-07-20,21,50,2024-07-20,Normal
Sunnyside Beach,2024-07-20,19,110,2024-07-20,Normal
Sunnyside Beach,2024-07-20,22,20,2024-07-20,Normal
Marie Curtis Park East Beach,2024-07-19,29,120,2024-07-19,Normal
Marie Curtis Park East Beach,2024-07-19,33,120,2024-07-19,Normal
Marie Curtis Park East Beach,2024-07-19,32,190,2024-07-19,Normal
Marie Curtis Park East Beach,2024-07-19,31,80,2024-07-19,Normal
Marie Curtis Park East Beach,2024-07-19,30,100,2024-07-19,Normal
Sunnyside Beach,2024-07-19,18,120,2024-07-19,Normal
Sunnyside Beach,2024-07-19,17,110,2024-07-19,Normal
Sunnyside Beach,2024-07-19,20,150,2024-07-19,Normal
Sunnyside Beach,2024-07-19,21,40,2024-07-19,Normal
Sunnyside Beach,2024-07-19,19,170,2024-07-19,Normal
Sunnyside Beach,2024-07-19,22,180,2024-07-19,Normal
Marie Curtis Park East Beach,2024-07-18,29,880,2024-07-18,Normal
Marie Curtis Park East Beach,2024-07-18,33,680,2024-07-18,Normal
Marie Curtis Park East Beach,2024-07-18,32,1000,2024-07-18,Normal
Marie Curtis Park East Beach,2024-07-18,31,1000,2024-07-18,Normal
Marie Curtis Park East Beach,2024-07-18,30,990,2024-07-18,Normal
Sunnyside Beach,2024-07-18,18,460,2024-07-18,Normal
Sunnyside Beach,2024-07-18,17,440,2024-07-18,Normal
Sunnyside Beach,2024-07-18,20,330,2024-07-18,Normal
Sunnyside Beach,2024-07-18,21,190,2024-07-18,Normal
Sunnyside Beach,2024-07-18,19,350,2024-07-18,Normal
Sunnyside Beach,2024-07-18,22,210,2024-07-18,Normal
Marie Curtis Park East Beach,2024-07-17,29,1000,2024-07-17,Normal
Marie Curtis Park East Beach,2024-07-17,33,1000,2024-07-17,Normal
Marie Curtis Park East Beach,2024-07-17,32,1000,2024-07-17,Normal
Marie Curtis Park East Beach,2024-07-17,31,1000,2024-07-17,Normal
Marie Curtis Park East Beach,2024-07-17,30,1000,2024-07-17,Normal
Sunnyside Beach,2024-07-17,18,1000,2024-07-17,Normal
Sunnyside Beach,2024-07-17,17,1000,2024-07-17,Normal
Sunnyside Beach,2024-07-17,20,1000,2024-07-17,Normal
Sunnyside Beach,2024-07-17,21,1000,2024-07-17,Normal
Sunnyside Beach,2024-07-17,19,1000,2024-07-17,Normal
Sunnyside Beach,2024-07-17,22,1000,2024-07-17,Normal
Marie Curtis Park East Beach,2024-07-16,29,1000,2024-07-16,Normal
Marie Curtis Park East Beach,2024-07-16,33,950,2024-07-16,Normal
Marie Curtis Park East Beach,2024-07-16,32,760,2024-07-16,Normal
Marie Curtis Park East Beach,2024-07-16,31,560,2024-07-16,Normal
Marie Curtis Park East Beach,2024-07-16,30,880,2024-07-16,Normal
Sunnyside Beach,2024-07-16,18,710,2024-07-16,Normal
Sunnyside Beach,2024-07-16,17,690,2024-07-16,Normal
Sunnyside Beach,2024-07-16,20,1000,2024-07-16,Normal
Sunnyside Beach,2024-07-16,21,690,2024-07-16,Normal
Sunnyside Beach,2024-07-16,19,1000,2024-07-16,Normal
Sunnyside Beach,2024-07-16,22,390,2024-07-16,Normal
Marie Curtis Park East Beach,2024-07-15,29,90,2024-07-15,Normal
Marie Curtis Park East Beach,2024-07-15,33,50,2024-07-15,Normal
Marie Curtis Park East Beach,2024-07-15,32,30,2024-07-15,Normal
Marie Curtis Park East Beach,2024-07-15,31,60,2024-07-15,Normal
Marie Curtis Park East Beach,2024-07-15,30,30,2024-07-15,Normal
Sunnyside Beach,2024-07-15,18,30,2024-07-15,Normal
Sunnyside Beach,2024-07-15,17,90,2024-07-15,Normal
Sunnyside Beach,2024-07-15,20,90,2024-07-15,Normal
Sunnyside Beach,2024-07-15,21,50,2024-07-15,Normal
Sunnyside Beach,2024-07-15,19,30,2024-07-15,Normal
Sunnyside Beach,2024-07-15,22,110,2024-07-15,Normal
Marie Curtis Park East Beach,2024-07-14,29,60,2024-07-14,Normal
Marie Curtis Park East Beach,2024-07-14,33,10,2024-07-14,Normal
Marie Curtis Park East Beach,2024-07-14,32,50,2024-07-14,Normal
Marie Curtis Park East Beach,2024-07-14,31,10,2024-07-14,Normal
Marie Curtis Park East Beach,2024-07-14,30,60,2024-07-14,Normal
Sunnyside Beach,2024-07-14,18,30,2024-07-14,Normal
Sunnyside Beach,2024-07-14,17,40,2024-07-14,Normal
Sunnyside Beach,2024-07-14,20,30,2024-07-14,Normal
Sunnyside Beach,2024-07-14,21,30,2024-07-14,Normal
Sunnyside Beach,2024-07-14,19,30,2024-07-14,Normal
Sunnyside Beach,2024-07-14,22,30,2024-07-14,Normal
Marie Curtis Park East Beach,2024-07-13,29,220,2024-07-13,Normal
Marie Curtis Park East Beach,2024-07-13,33,20,2024-07-13,Normal
Marie Curtis Park East Beach,2024-07-13,32,10,2024-07-13,Normal
Marie Curtis Park East Beach,2024-07-13,31,20,2024-07-13,Normal
Marie Curtis Park East Beach,2024-07-13,30,190,2024-07-13,Normal
Sunnyside Beach,2024-07-13,18,70,2024-07-13,Normal
Sunnyside Beach,2024-07-13,17,60,2024-07-13,Normal
Sunnyside Beach,2024-07-13,20,100,2024-07-13,Normal
Sunnyside Beach,2024-07-13,21,100,2024-07-13,Normal
Sunnyside Beach,2024-07-13,19,30,2024-07-13,Normal
Sunnyside Beach,2024-07-13,22,20,2024-07-13,Normal
Marie Curtis Park East Beach,2024-07-12,29,470,2024-07-12,Normal
Marie Curtis Park East Beach,2024-07-12,33,250,2024-07-12,Normal
Marie Curtis Park East Beach,2024-07-12,32,330,2024-07-12,Normal
Marie Curtis Park East Beach,2024-07-12,31,540,2024-07-12,Normal
Marie Curtis Park East Beach,2024-07-12,30,480,2024-07-12,Normal
Sunnyside Beach,2024-07-12,18,150,2024-07-12,Normal
Sunnyside Beach,2024-07-12,17,230,2024-07-12,Normal
Sunnyside Beach,2024-07-12,20,60,2024-07-12,Normal
Sunnyside Beach,2024-07-12,21,10,2024-07-12,Normal
Sunnyside Beach,2024-07-12,19,130,2024-07-12,Normal
Sunnyside Beach,2024-07-12,22,100,2024-07-12,Normal
Marie Curtis Park East Beach,2024-07-11,29,1000,2024-07-11,Normal
Marie Curtis Park East Beach,2024-07-11,33,820,2024-07-11,Normal
Marie Curtis Park East Beach,2024-07-11,32,880,2024-07-11,Normal
Marie Curtis Park East Beach,2024-07-11,31,720,2024-07-11,Normal
Marie Curtis Park East Beach,2024-07-11,30,910,2024-07-11,Normal
Sunnyside Beach,2024-07-11,18,1000,2024-07-11,Normal
Sunnyside Beach,2024-07-11,17,840,2024-07-11,Normal
Sunnyside Beach,2024-07-11,20,300,2024-07-11,Normal
Sunnyside Beach,2024-07-11,21,40,2024-07-11,Normal
Sunnyside Beach,2024-07-11,19,420,2024-07-11,Normal
Sunnyside Beach,2024-07-11,22,80,2024-07-11,Normal
Marie Curtis Park East Beach,2024-07-10,29,30,2024-07-10,Normal
Marie Curtis Park East Beach,2024-07-10,33,30,2024-07-10,Normal
Marie Curtis Park East Beach,2024-07-10,32,40,2024-07-10,Normal
Marie Curtis Park East Beach,2024-07-10,31,70,2024-07-10,Normal
Marie Curtis Park East Beach,2024-07-10,30,160,2024-07-10,Normal
Sunnyside Beach,2024-07-10,18,130,2024-07-10,Normal
Sunnyside Beach,2024-07-10,17,450,2024-07-10,Normal
Sunnyside Beach,2024-07-10,20,10,2024-07-10,Normal
Sunnyside Beach,2024-07-10,21,40,2024-07-10,Normal
Sunnyside Beach,2024-07-10,19,220,2024-07-10,Normal
Sunnyside Beach,2024-07-10,22,20,2024-07-10,Normal
Marie Curtis Park East Beach,2024-07-09,29,190,2024-07-09,Normal
Marie Curtis Park East Beach,2024-07-09,33,10,2024-07-09,Normal
Marie Curtis Park East Beach,2024-07-09,32,10,2024-07-09,Normal
Marie Curtis Park East Beach,2024-07-09,31,10,2024-07-09,Normal
Marie Curtis Park East Beach,2024-07-09,30,10,2024-07-09,Normal
Sunnyside Beach,2024-07-09,18,90,2024-07-09,Normal
Sunnyside Beach,2024-07-09,17,20,2024-07-09,Normal
Sunnyside Beach,2024-07-09,20,10,2024-07-09,Normal
Sunnyside Beach,2024-07-09,21,30,2024-07-09,Normal
Sunnyside Beach,2024-07-09,19,20,2024-07-09,Normal
Sunnyside Beach,2024-07-09,22,10,2024-07-09,Normal
Marie Curtis Park East Beach,2024-07-08,29,20,2024-07-08,Normal
Marie Curtis Park East Beach,2024-07-08,33,20,2024-07-08,Normal
Marie Curtis Park East Beach,2024-07-08,32,10,2024-07-08,Normal
Marie Curtis Park East Beach,2024-07-08,31,20,2024-07-08,Normal
Marie Curtis Park East Beach,2024-07-08,30,50,2024-07-08,Normal
Sunnyside Beach,2024-07-08,18,70,2024-07-08,Normal
Sunnyside Beach,2024-07-08,17,130,2024-07-08,Normal
Sunnyside Beach,2024-07-08,20,10,2024-07-08,Normal
Sunnyside Beach,2024-07-08,21,20,2024-07-08,Normal
Sunnyside Beach,2024-07-08,19,100,2024-07-08,Normal
Sunnyside Beach,2024-07-08,22,30,2024-07-08,Normal
Marie Curtis Park East Beach,2024-07-07,29,110,2024-07-07,Normal
Marie Curtis Park East Beach,2024-07-07,33,20,2024-07-07,Normal
Marie Curtis Park East Beach,2024-07-07,32,40,2024-07-07,Normal
Marie Curtis Park East Beach,2024-07-07,31,30,2024-07-07,Normal
Marie Curtis Park East Beach,2024-07-07,30,140,2024-07-07,Normal
Sunnyside Beach,2024-07-07,18,140,2024-07-07,Normal
Sunnyside Beach,2024-07-07,17,180,2024-07-07,Normal
Sunnyside Beach,2024-07-07,20,50,2024-07-07,Normal
Sunnyside Beach,2024-07-07,21,20,2024-07-07,Normal
Sunnyside Beach,2024-07-07,19,30,2024-07-07,Normal
Sunnyside Beach,2024-07-07,22,80,2024-07-07,Normal
Marie Curtis Park East Beach,2024-07-06,29,1890,2024-07-06,Normal
Marie Curtis Park East Beach,2024-07-06,33,220,2024-07-06,Normal
Marie Curtis Park East Beach,2024-07-06,32,420,2024-07-06,Normal
Marie Curtis Park East Beach,2024-07-06,31,1270,2024-07-06,Normal
Marie Curtis Park East Beach,2024-07-06,30,1420,2024-07-06,Normal
Sunnyside Beach,2024-07-06,18,80,2024-07-06,Normal
Sunnyside Beach,2024-07-06,17,190,2024-07-06,Normal
Sunnyside Beach,2024-07-06,20,30,2024-07-06,Normal
Sunnyside Beach,2024-07-06,21,10,2024-07-06,Normal
Sunnyside Beach,2024-07-06,19,80,2024-07-06,Normal
Sunnyside Beach,2024-07-06,22,60,2024-07-06,Normal
Marie Curtis Park East Beach,2024-07-05,29,70,2024-07-05,Normal
Marie Curtis Park East Beach,2024-07-05,33,80,2024-07-05,Normal
Marie Curtis Park East Beach,2024-07-05,32,60,2024-07-05,Normal
Marie Curtis Park East Beach,2024-07-05,31,70,2024-07-05,Normal
Marie Curtis Park East Beach,2024-07-05,30,60,2024-07-05,Normal
Sunnyside Beach,2024-07-05,18,120,2024-07-05,Normal
Sunnyside Beach,2024-07-05,17,280,2024-07-05,Normal
Sunnyside Beach,2024-07-05,20,20,2024-07-05,Normal
Sunnyside Beach,2024-07-05,21,10,2024-07-05,Normal
Sunnyside Beach,2024-07-05,19,100,2024-07-05,Normal
Sunnyside Beach,2024-07-05,22,60,2024-07-05,Normal
Marie Curtis Park East Beach,2024-07-04,29,70,2024-07-04,Normal
Marie Curtis Park East Beach,2024-07-04,33,160,2024-07-04,Normal
Marie Curtis Park East Beach,2024-07-04,32,130,2024-07-04,Normal
Marie Curtis Park East Beach,2024-07-04,31,130,2024-07-04,Normal
Marie Curtis Park East Beach,2024-07-04,30,110,2024-07-04,Normal
Sunnyside Beach,2024-07-04,18,120,2024-07-04,Normal
Sunnyside Beach,2024-07-04,17,130,2024-07-04,Normal
Sunnyside Beach,2024-07-04,20,50,2024-07-04,Normal
Sunnyside Beach,2024-07-04,21,250,2024-07-04,Normal
Sunnyside Beach,2024-07-04,19,50,2024-07-04,Normal
Sunnyside Beach,2024-07-04,22,470,2024-07-04,Normal
Marie Curtis Park East Beach,2024-07-03,29,50,2024-07-03,Normal
Marie Curtis Park East Beach,2024-07-03,33,70,2024-07-03,Normal
Marie Curtis Park East Beach,2024-07-03,32,80,2024-07-03,Normal
Marie Curtis Park East Beach,2024-07-03,31,80,2024-07-03,Normal
Marie Curtis Park East Beach,2024-07-03,30,40,2024-07-03,Normal
Sunnyside Beach,2024-07-03,18,40,2024-07-03,Normal
Sunnyside Beach,2024-07-03,17,90,2024-07-03,Normal
Sunnyside Beach,2024-07-03,20,140,2024-07-03,Normal
Sunnyside Beach,2024-07-03,21,30,2024-07-03,Normal
Sunnyside Beach,2024-07-03,19,90,2024-07-03,Normal
Sunnyside Beach,2024-07-03,22,40,2024-07-03,Normal
Marie Curtis Park East Beach,2024-07-02,29,10,2024-07-02,Normal
Marie Curtis Park East Beach,2024-07-02,33,10,2024-07-02,Normal
Marie Curtis Park East Beach,2024-07-02,32,10,2024-07-02,Normal
Marie Curtis Park East Beach,2024-07-02,31,20,2024-07-02,Normal
Marie Curtis Park East Beach,2024-07-02,30,10,2024-07-02,Normal
Sunnyside Beach,2024-07-02,18,20,2024-07-02,Normal
Sunnyside Beach,2024-07-02,17,20,2024-07-02,Normal
Sunnyside Beach,2024-07-02,20,20,2024-07-02,Normal
Sunnyside Beach,2024-07-02,21,40,2024-07-02,Normal
Sunnyside Beach,2024-07-02,19,20,2024-07-02,Normal
Sunnyside Beach,2024-07-02,22,30,2024-07-02,Normal
Marie Curtis Park East Beach,2024-07-01,29,10,2024-07-01,Normal
Marie Curtis Park East Beach,2024-07-01,33,10,2024-07-01,Normal
Marie Curtis Park East Beach,2024-07-01,32,10,2024-07-01,Normal
Marie Curtis Park East Beach,2024-07-01,31,10,2024-07-01,Normal
Marie Curtis Park East Beach,2024-07-01,30,10,2024-07-01,Normal
Sunnyside Beach,2024-07-01,18,70,2024-07-01,Normal
Sunnyside Beach,2024-07-01,17,60,2024-07-01,Normal
Sunnyside Beach,2024-07-01,20,50,2024-07-01,Normal
Sunnyside Beach,2024-07-01,21,10,2024-07-01,Normal
Sunnyside Beach,2024-07-01,19,20,2024-07-01,Normal
Sunnyside Beach,2024-07-01,22,10,2024-07-01,Normal
Marie Curtis Park East Beach,2024-06-30,29,220,2024-06-30,Normal
Marie Curtis Park East Beach,2024-06-30,33,180,2024-06-30,Normal
Marie Curtis Park East Beach,2024-06-30,32,140,2024-06-30,Normal
Marie Curtis Park East Beach,2024-06-30,31,220,2024-06-30,Normal
Marie Curtis Park East Beach,2024-06-30,30,300,2024-06-30,Normal
Sunnyside Beach,2024-06-30,18,220,2024-06-30,Normal
Sunnyside Beach,2024-06-30,17,370,2024-06-30,Normal
Sunnyside Beach,2024-06-30,20,320,2024-06-30,Normal
Sunnyside Beach,2024-06-30,21,580,2024-06-30,Normal
Sunnyside Beach,2024-06-30,19,270,2024-06-30,Normal
Sunnyside Beach,2024-06-30,22,370,2024-06-30,Normal
Marie Curtis Park East Beach,2024-06-29,29,140,2024-06-29,Normal
Marie Curtis Park East Beach,2024-06-29,33,70,2024-06-29,Normal
Marie Curtis Park East Beach,2024-06-29,32,20,2024-06-29,Normal
Marie Curtis Park East Beach,2024-06-29,31,20,2024-06-29,Normal
Marie Curtis Park East Beach,2024-06-29,30,40,2024-06-29,Normal
Sunnyside Beach,2024-06-29,18,270,2024-06-29,Normal
Sunnyside Beach,2024-06-29,17,90,2024-06-29,Normal
Sunnyside Beach,2024-06-29,20,20,2024-06-29,Normal
Sunnyside Beach,2024-06-29,21,50,2024-06-29,Normal
Sunnyside Beach,2024-06-29,19,80,2024-06-29,Normal
Sunnyside Beach,2024-06-29,22,20,2024-06-29,Normal
Marie Curtis Park East Beach,2024-06-28,29,90,2024-06-28,Normal
Marie Curtis Park East Beach,2024-06-28,33,110,2024-06-28,Normal
Marie Curtis Park East Beach,2024-06-28,32,100,2024-06-28,Normal
Marie Curtis Park East Beach,2024-06-28,31,110,2024-06-28,Normal
Marie Curtis Park East Beach,2024-06-28,30,130,2024-06-28,Normal
Sunnyside Beach,2024-06-28,18,180,2024-06-28,Normal
Sunnyside Beach,2024-06-28,17,70,2024-06-28,Normal
Sunnyside Beach,2024-06-28,20,80,2024-06-28,Normal
Sunnyside Beach,2024-06-28,21,100,2024-06-28,Normal
Sunnyside Beach,2024-06-28,19,130,2024-06-28,Normal
Sunnyside Beach,2024-06-28,22,50,2024-06-28,Normal
Marie Curtis Park East Beach,2024-06-27,29,10,2024-06-27,Normal
Marie Curtis Park East Beach,2024-06-27,33,10,2024-06-27,Normal
Marie Curtis Park East Beach,2024-06-27,32,10,2024-06-27,Normal
Marie Curtis Park East Beach,2024-06-27,31,10,2024-06-27,Normal
Marie Curtis Park East Beach,2024-06-27,30,10,2024-06-27,Normal
Sunnyside Beach,2024-06-27,18,70,2024-06-27,Normal
Sunnyside Beach,2024-06-27,17,70,2024-06-27,Normal
Sunnyside Beach,2024-06-27,20,60,2024-06-27,Normal
Sunnyside Beach,2024-06-27,21,50,2024-06-27,Normal
Sunnyside Beach,2024-06-27,19,40,2024-06-27,Normal
Sunnyside Beach,2024-06-27,22,170,2024-06-27,Normal
Marie Curtis Park East Beach,2024-06-26,29,10,2024-06-26,Normal
Marie Curtis Park East Beach,2024-06-26,33,30,2024-06-26,Normal
Marie Curtis Park East Beach,2024-06-26,32,90,2024-06-26,Normal
